rk	ufi	uni	full_name	nt	lat_dd	long_dd	efctv_dt	term_dt_f	term_dt_n	desig_cd	fc	cc_ft	adm1	ft_link	name_rank	lang_cd	transl_cd	script_cd	name_link	cc_nm	generic	full_nm_nd	sort_gen	sort_name	lat_dms	long_dms	mgrs	mod_dt_ft	mod_dt_nm	dialect_cd	display	gis_notes
5	6237467	6262059	Jākhari Sarmāna Protected Forest	N	31.143889	77.040278				FRST	V	IND	IN-HP		1							Jakhari Sarmana Protected Forest		JAKHARISARMANAPROTECTEDFOREST	31:08:38	77:02:25	43RFQ9450347340	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237469	6262061	Chaunri Protected Forest	N	31.141667	77.054167				FRST	V	IND	IN-HP		1							Chaunri Protected Forest		CHAUNRIPROTECTEDFOREST	31:08:30	77:03:15	43RFQ9583247118	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237472	6262064	Panhech Protected Forest	N	31.143056	77.077778				FRST	V	IND	IN-HP		1							Panhech Protected Forest		PANHECHPROTECTEDFOREST	31:08:35	77:04:40	43RFQ9808147314	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237473	6262065	Manghech Protected Forest	N	31.139722	77.070833				FRST	V	IND	IN-HP		1							Manghech Protected Forest		MANGHECHPROTECTEDFOREST	31:08:23	77:04:15	43RFQ9742646932	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237485	6262077	Dhalarta Protected Forest	N	31.127778	77.065				FRST	V	IND	IN-HP		1							Dhalarta Protected Forest		DHALARTAPROTECTEDFOREST	31:07:40	77:03:54	43RFQ9689445598	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237487	6262079	Bān ka Ghāt Protected Forest	N	31.165833	77.084722				FRST	V	IND	IN-HP		1							Ban ka Ghat Protected Forest		BANKAGHATPROTECTEDFOREST	31:09:57	77:05:05	43RFQ9869549852	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237488	6262080	Kuīru Protected Forest	N	31.164722	77.099722				FRST	V	IND	IN-HP		1							Kuiru Protected Forest		KUIRUPROTECTEDFOREST	31:09:53	77:05:59	43RGQ0012849756	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237489	6262081	Tikri Protected Forest	N	31.163889	77.108333				FRST	V	IND	IN-HP		1							Tikri Protected Forest		TIKRIPROTECTEDFOREST	31:09:50	77:06:30	43RGQ0095049679	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237492	6262084	Kiāna Protected Forest	N	31.163333	77.122222				FRST	V	IND	IN-HP		1							Kiana Protected Forest		KIANAPROTECTEDFOREST	31:09:48	77:07:20	43RGQ0227649643	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237493	6262085	Bara Pandash Protected Forest	N	31.161111	77.125				FRST	V	IND	IN-HP		1							Bara Pandash Protected Forest		BARAPANDASHPROTECTEDFOREST	31:09:40	77:07:30	43RGQ0254549401	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237498	6262090	Shanghech Protected Forest	N	31.156944	77.086111				FRST	V	IND	IN-HP		1							Shanghech Protected Forest		SHANGHECHPROTECTEDFOREST	31:09:25	77:05:10	43RFQ9884648869	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237501	6262093	Sharog Protected Forest	N	31.152222	77.098889				FRST	V	IND	IN-HP		1							Sharog Protected Forest		SHAROGPROTECTEDFOREST	31:09:08	77:05:56	43RGQ0007548368	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237502	6262094	Mūlbāri Protected Forest	N	31.154167	77.104167				FRST	V	IND	IN-HP		1							Mulbari Protected Forest		MULBARIPROTECTEDFOREST	31:09:15	77:06:15	43RGQ0057448594	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237508	6262100	Bhawar ka Dhānk Protected Forest	N	31.147778	77.086111				FRST	V	IND	IN-HP		1							Bhawar ka Dhank Protected Forest		BHAWARKADHANKPROTECTEDFOREST	31:08:52	77:05:10	43RFQ9886647853	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237509	6262101	Nayāwag Protected Forest	N	31.148611	77.102222				FRST	V	IND	IN-HP		1							Nayawag Protected Forest		NAYAWAGPROTECTEDFOREST	31:08:55	77:06:08	43RGQ0040047974	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237510	6262102	Shanog Protected Forest	N	31.145833	77.102778				FRST	V	IND	IN-HP		1							Shanog Protected Forest		SHANOGPROTECTEDFOREST	31:08:45	77:06:10	43RGQ0045947667	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237513	6262105	Khīl Protected Forest	N	31.141111	77.097222				FRST	V	IND	IN-HP		1							Khil Protected Forest		KHILPROTECTEDFOREST	31:08:28	77:05:50	43RFQ9993947134	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237517	6262109	Bāg ka Nal Protected Forest	N	31.1375	77.093056				FRST	V	IND	IN-HP		1							Bag ka Nal Protected Forest		BAGKANALPROTECTEDFOREST	31:08:15	77:05:35	43RFQ9954946726	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237524	6262116	Dhaloth Protected Forest	N	31.219444	77.005				FRST	V	IND	IN-HP		1							Dhaloth Protected Forest		DHALOTHPROTECTEDFOREST	31:13:10	77:00:18	43RFQ9098855655	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237525	6262117	Golan Protected Forest	N	31.249167	77.041667				FRST	V	IND	IN-HP		1							Golan Protected Forest		GOLANPROTECTEDFOREST	31:14:57	77:02:30	43RFQ9442059014	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237527	6262119	Kadraina Protected Forest	N	31.223611	77.070278				FRST	V	IND	IN-HP		1							Kadraina Protected Forest		KADRAINAPROTECTEDFOREST	31:13:25	77:04:13	43RFQ9719956231	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237533	6262125	Pairi Protected Forest	N	31.193056	77.081667				FRST	V	IND	IN-HP		1							Pairi Protected Forest		PAIRIPROTECTEDFOREST	31:11:35	77:04:54	43RFQ9834752864	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	6237536	6262128	Kanda Protected Forest	N	31.129167	77.091111				FRST	V	IND	IN-HP		1							Kanda Protected Forest		KANDAPROTECTEDFOREST	31:07:45	77:05:28	43RFQ9938145798	2003-02-06T00:00:00.000Z	1993-09-01T00:00:00.000Z		1	
5	10447407	10964623	Phogonwāli Bani	N	28.326691	75.513557				FRST	V	IND	IN-RJ		1						Bani	Phogonwali Bani	BANI	PHOGONWALIBANI	28:19:36	75:30:49	43REM5034133500	2015-06-29T00:00:00.000Z	2009-03-10T00:00:00.000Z		1,2,3	
5	10446942	10964089	Khānārānwāli Bani	N	28.336851	75.266489				FRST	V	IND	IN-RJ		1						Bani	Khanaranwali Bani	BANI	KHANARANWALIBANI	28:20:13	75:15:59	43REM2612034547	2015-02-19T00:00:00.000Z	2015-03-09T00:00:00.000Z		1,2,3	
5	10446941	10964088	Malsīsar ka Bīr	N	28.343878	75.28395				FRST	V	IND	IN-RJ		1							Malsisar ka Bir		MALSISARKABIR	28:20:38	75:17:02	43REM2783035329	2015-02-19T00:00:00.000Z	2015-03-09T00:00:00.000Z		1,2,3	
5	10447425	10964641	Narharwāli Bani	N	28.290579	75.584533				FRST	V	IND	IN-RJ		1						Bani	Narharwali Bani	BANI	NARHARWALIBANI	28:17:26	75:35:04	43REM5731829531	2015-06-29T00:00:00.000Z	2009-03-10T00:00:00.000Z		1,2,3	
5	10454064	10972058	Etāwah Reserve Forest	N	26.758361	78.994799				FRST	V	IND	IN-UP		1							Etawah Reserve Forest		ETAWAHRESERVEFOREST	26:45:30	78:59:41	44RLQ0060661243	2012-09-19T00:00:00.000Z	2009-03-11T00:00:00.000Z		1,2,3	
5	10753354	11545116	Barawan Forest	N	34.704923	74.189097				FRST	V	IND,PAK	NULL							IND		Barawan Forest		BARAWANFOREST	34:42:18	74:11:21	43SDU2573840620	2018-08-02T00:00:00.000Z	2018-08-02T00:00:00.000Z		1,2	
5	10753354	19024224	Sarawan Forest	N	34.704923	74.189097				FRST	V	IND,PAK	NULL		1					PAK		Sarawan Forest		SARAWANFOREST	34:42:18	74:11:21	43SDU2573840620	2018-08-02T00:00:00.000Z	2018-08-02T00:00:00.000Z		1,2	
5	11511527	13674167	Sītlānāwāli Vāng	N	28.727032	74.070298				TREE	V	IND	IN-RJ		1						Vāng	Sitlanawali Vang	VANG	SITLANAWALIVANG	28:43:37	74:04:13	43RDM0920878098	2014-09-30T00:00:00.000Z	2015-01-09T00:00:00.000Z		1,2,3,4,5	
5	12324325	15269959	Gogāji ki Bani	N	29.045486	74.855827				FRST	V	IND	IN-RJ		1						Bani	Gogaji ki Bani	BANI	GOGAJIKIBANI	29:02:44	74:51:21	43RDN8596413034	2014-09-30T00:00:00.000Z	2015-01-09T00:00:00.000Z		1,2	
5	12392578	15394929	Takdon Forest	N	34.329284	74.947221				FRST	V	IND	IN-JK		1							Takdon Forest		TAKDONFOREST	34:19:45	74:56:50	43SDT9514598669	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12392575	15394926	Tamnār Forest	N	34.340801	74.873143				FRST	V	IND	IN-JK		1							Tamnar Forest		TAMNARFOREST	34:20:27	74:52:23	43SDT8833299952	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12389683	15389904	Patwan Forest	N	34.422333	74.717943				FRST	V	IND	IN-JK		1							Patwan Forest		PATWANFOREST	34:25:20	74:43:05	43SDU7408209021	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389762	15389983	Imarduna Forest	N	34.417198	74.508732				FRST	V	IND	IN-JK		1							Imarduna Forest		IMARDUNAFOREST	34:25:02	74:30:31	43SDU5485508525	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389689	15389930	Bandipura Forest	N	34.424314	74.658248				FRST	V	IND	IN-JK		1							Bandipura Forest		BANDIPURAFOREST	34:25:28	74:39:30	43SDU6859809258	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389690	15389931	Chetarnār Forest	N	34.428103	74.665163				FRST	V	IND	IN-JK		1							Chetarnar Forest		CHETARNARFOREST	34:25:41	74:39:55	43SDU6923409676	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389576	15389818	Hāmpathar Forest	N	34.461052	74.621643				FRST	V	IND	IN-JK		1							Hampathar Forest		HAMPATHARFOREST	34:27:40	74:37:18	43SDU6524913343	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12392590	15394941	Poshkarnār Forest	N	34.277666	74.94709				FRST	V	IND	IN-JK		1							Poshkarnar Forest		POSHKARNARFOREST	34:16:40	74:56:50	43SDT9513092945	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12389559	15389781	Guribāl Forest	N	34.496818	74.737084				FRST	V	IND	IN-JK		1							Guribal Forest		GURIBALFOREST	34:29:49	74:44:14	43SDU7586317276	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389535	15389777	Pānār Forest	N	34.459705	74.690353				FRST	V	IND	IN-JK		1							Panar Forest		PANARFOREST	34:27:35	74:41:25	43SDU7156013173	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389564	15389786	Tsochal Pathar Forest	N	34.458185	74.719319				FRST	V	IND	IN-JK		1							Tsochal Pathar Forest		TSOCHALPATHARFOREST	34:27:29	74:43:10	43SDU7422012996	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12390004	15390226	Nāgmarg Forest	N	34.47349	74.509676				FRST	V	IND	IN-JK		1							Nagmarg Forest		NAGMARGFOREST	34:28:25	74:30:35	43SDU5497214767	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389692	15389933	Rishīpur Forest	N	34.435076	74.663956				FRST	V	IND	IN-JK		1							Rishipur Forest		RISHIPURFOREST	34:26:06	74:39:50	43SDU6912610449	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389853	15390094	Āragām Ningarpūr Forest	N	34.359613	74.707171				FRST	V	IND	IN-JK		1							Aragam Ningarpur Forest		ARAGAMNINGARPURFOREST	34:21:35	74:42:26	43SDU7307202069	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389530	15389772	Yāl Forest	N	34.484365	74.671082				FRST	V	IND	IN-JK		1							Yal Forest		YALFOREST	34:29:04	74:40:16	43SDU6979915913	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389534	15389776	Brannār Forest	N	34.480758	74.72807				FRST	V	IND	IN-JK		1							Brannar Forest		BRANNARFOREST	34:28:51	74:43:41	43SDU7503015497	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389518	15389600	Bonzūr Forest	N	34.482985	74.554867				FRST	V	IND	IN-JK		1							Bonzur Forest		BONZURFOREST	34:28:59	74:33:18	43SDU5912715800	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389649	15389890	Būth Forest	N	34.452451	74.67434				FRST	V	IND	IN-JK		1							Buth Forest		BUTHFOREST	34:27:09	74:40:28	43SDU7008612373	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389602	15389823	Dumbgul Forest	N	34.464377	74.563705				FRST	V	IND	IN-JK		1							Dumbgul Forest		DUMBGULFOREST	34:27:52	74:33:49	43SDU5993013733	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389605	15389826	Dabran Forest	N	34.468799	74.521093				FRST	V	IND	IN-JK		1							Dabran Forest		DABRANFOREST	34:28:08	74:31:16	43SDU5601814242	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12392570	15394921	Pānār Forest	N	34.352881	74.902888				FRST	V	IND	IN-JK		1							Panar Forest		PANARFOREST	34:21:10	74:54:10	43SDU9106901288	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12389802	15390024	Shok Bāba Forest	N	34.391951	74.727517				FRST	V	IND	IN-JK		1						Forest	Shok Baba Forest	FOREST	SHOKBABAFOREST	34:23:31	74:43:39	43SDU7495305650	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389654	15389895	Ping Pathar Forest	N	34.437625	74.694212				FRST	V	IND	IN-JK		1							Ping Pathar Forest		PINGPATHARFOREST	34:26:15	74:41:39	43SDU7190710723	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389882	15390103	Trāgbal Forest	N	34.494269	74.636408				FRST	V	IND	IN-JK		1							Tragbal Forest		TRAGBALFOREST	34:29:39	74:38:11	43SDU6661917022	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389678	15389899	Semathan Forest	N	34.447711	74.733181				FRST	V	IND	IN-JK		1							Semathan Forest		SEMATHANFOREST	34:26:52	74:43:59	43SDU7549011831	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389761	15389982	Olus Forest	N	34.427676	74.513322				FRST	V	IND	IN-JK		1							Olus Forest		OLUSFOREST	34:25:40	74:30:48	43SDU5528309685	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389523	15389605	Rainār Forest	N	34.471982	74.711036				FRST	V	IND	IN-JK		1							Rainar Forest		RAINARFOREST	34:28:19	74:42:40	43SDU7346314528	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389877	15390098	Gailbal Forest	N	34.343634	74.743006				FRST	V	IND	IN-JK		1							Gailbal Forest		GAILBALFOREST	34:20:37	74:44:35	43SDU7636300288	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389804	15390026	Mulekuiliom Forest	N	34.397549	74.687905				FRST	V	IND	IN-JK		1						Forest	Mulekuiliom Forest	FOREST	MULEKUILIOMFOREST	34:23:51	74:41:16	43SDU7131406281	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389764	15389985	Rāmpur Forest	N	34.41033	74.511224				FRST	V	IND	IN-JK		1							Rampur Forest		RAMPURFOREST	34:24:37	74:30:40	43SDU5508107762	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389810	15390052	Thal Thol Forest	N	34.400912	74.508649				FRST	V	IND	IN-JK		1							Thal Thol Forest		THALTHOLFOREST	34:24:03	74:30:31	43SDU5483906719	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389529	15389771	Rangdūr Forest	N	34.481359	74.666616				FRST	V	IND	IN-JK		1							Rangdur Forest		RANGDURFOREST	34:28:53	74:40:00	43SDU6938715581	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389520	15389602	Nāwan Forest	N	34.476761	74.593532				FRST	V	IND	IN-JK		1							Nawan Forest		NAWANFOREST	34:28:36	74:35:37	43SDU6267415095	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12392587	15394938	Laimlun Forest	N	34.303477	74.914259				FRST	V	IND	IN-JK		1							Laimlun Forest		LAIMLUNFOREST	34:18:13	74:54:51	43SDT9211095809	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12388413	15389595	Āra Forest	N	34.496391	74.504869				FRST	V	IND	IN-JK		1							Ara Forest		ARAFOREST	34:29:47	74:30:18	43SDU5454317308	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12392572	15394923	Khach Handarnār Forest	N	34.355752	74.889709				FRST	V	IND	IN-JK		1							Khach Handarnar Forest		KHACHHANDARNARFOREST	34:21:21	74:53:23	43SDU8985801608	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	12389524	15389606	Sarëhal Forest	N	34.475877	74.64156				FRST	V	IND	IN-JK		1							Sarehal Forest		SAREHALFOREST	34:28:33	74:38:30	43SDU6708414981	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389656	15389897	Dardapur Forest	N	34.437021	74.714428				FRST	V	IND	IN-JK		1							Dardapur Forest		DARDAPURFOREST	34:26:13	74:42:52	43SDU7376410651	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12389517	15389599	Lashkūt Forest	N	34.498515	74.548902				FRST	V	IND	IN-JK		1							Lashkut Forest		LASHKUTFOREST	34:29:55	74:32:56	43SDU5858717525	2020-07-24T00:00:00.000Z	2015-03-02T00:00:00.000Z		1,2	
5	12422441	15450005	Balli Bhāta Forest	N	33.258857	74.346691				FRST	V	IND	IN-JK		1							Balli Bhata Forest		BALLIBHATAFOREST	33:15:32	74:20:48	43SDS3914980175	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422384	15449948	Kallar Forest	N	33.294378	74.299397				FRST	V	IND	IN-JK		1							Kallar Forest		KALLARFOREST	33:17:40	74:17:58	43SDS3477084141	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422533	15450097	Tarāla Forest	N	33.375444	74.413891				FRST	V	IND	IN-JK		1							Tarala Forest		TARALAFOREST	33:22:32	74:24:50	43SDS4548193063	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422504	15450068	Narsinghpura Forest	N	33.28724	74.368529				FRST	V	IND	IN-JK		1							Narsinghpura Forest		NARSINGHPURAFOREST	33:17:14	74:22:07	43SDS4120283309	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422392	15449956	Bathūni Forest	N	33.334475	74.286776				FRST	V	IND	IN-JK		1							Bathuni Forest		BATHUNIFOREST	33:20:04	74:17:12	43SDS3362588595	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422383	15449947	Nāla Forest	N	33.294415	74.287895				FRST	V	IND	IN-JK		1							Nala Forest		NALAFOREST	33:17:40	74:17:16	43SDS3369984153	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422354	15449918	Miāri Forest	N	33.352936	74.258108				FRST	V	IND	IN-JK		1							Miari Forest		MIARIFOREST	33:21:11	74:15:29	43SDS3097290660	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422366	15449930	Kot Forest	N	33.274395	74.26446				FRST	V	IND	IN-JK		1							Kot Forest		KOTFOREST	33:16:28	74:15:52	43SDS3150281948	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422378	15449942	Parāt Forest	N	33.27321	74.291112				FRST	V	IND	IN-JK		1							Parat Forest		PARATFOREST	33:16:24	74:17:28	43SDS3398381800	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422352	15449916	Karaiyān Forest	N	33.366484	74.272963				FRST	V	IND	IN-JK		1							Karaiyan Forest		KARAIYANFOREST	33:21:59	74:16:23	43SDS3236592153	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422353	15449917	Paluliān Forest	N	33.364978	74.2582				FRST	V	IND	IN-JK		1							Palulian Forest		PALULIANFOREST	33:21:54	74:15:30	43SDS3099091995	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422437	15450001	Kandāriān Forest	N	33.252148	74.306733				FRST	V	IND	IN-JK		1							Kandarian Forest		KANDARIANFOREST	33:15:08	74:18:24	43SDS3542279455	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422398	15449962	Dassal Forest	N	33.354226	74.295622				FRST	V	IND	IN-JK		1							Dassal Forest		DASSALFOREST	33:21:15	74:17:44	43SDS3446390779	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422360	15449924	Kākara Forest	N	33.317511	74.264717				FRST	V	IND	IN-JK		1							Kakara Forest		KAKARAFOREST	33:19:03	74:15:53	43SDS3155986728	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422359	15449923	Chauki Gala Forest	N	33.32454	74.255061				FRST	V	IND	IN-JK		1							Chauki Gala Forest		CHAUKIGALAFOREST	33:19:28	74:15:18	43SDS3066687514	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422401	15449965	Bhishārs Forest	N	33.364658	74.306304				FRST	V	IND	IN-JK		1							Bhishars Forest		BHISHARSFOREST	33:21:53	74:18:23	43SDS3546591929	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422512	15450076	Kura Forest	N	33.262268	74.385223				FRST	V	IND	IN-JK		1							Kura Forest		KURAFOREST	33:15:44	74:23:07	43SDS4274080531	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422364	15449928	Pīr Bhera Forest	N	33.285589	74.259228				FRST	V	IND	IN-JK		1							Pir Bhera Forest		PIRBHERAFOREST	33:17:08	74:15:33	43SDS3102383193	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422394	15449958	Simbalgai Forest	N	33.338023	74.296866				FRST	V	IND	IN-JK		1							Simbalgai Forest		SIMBALGAIFOREST	33:20:17	74:17:49	43SDS3456788982	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422389	15449953	Garāt Forest	N	33.320095	74.303733				FRST	V	IND	IN-JK		1							Garat Forest		GARATFOREST	33:19:12	74:18:13	43SDS3519386990	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422368	15449932	Chitiāri Forest	N	33.259072	74.25502				FRST	V	IND	IN-JK		1							Chitiari Forest		CHITIARIFOREST	33:15:33	74:15:18	43SDS3061080256	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422683	15450247	Kamrōt Forest	N	33.362228	74.48243				FRST	V	IND	IN-JK		1							Kamrot Forest		KAMROTFOREST	33:21:44	74:28:57	43SDS5184991564	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422616	15450180	Danti Forest	N	33.295562	74.456595				FRST	V	IND	IN-JK		1							Danti Forest		DANTIFOREST	33:17:44	74:27:24	43SDS4940784185	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422598	15450162	Samrot Forest	N	33.289428	74.426685				FRST	V	IND	IN-JK		1							Samrot Forest		SAMROTFOREST	33:17:22	74:25:36	43SDS4661883520	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422687	15450251	Khāb Forest	N	33.351538	74.491443				FRST	V	IND	IN-JK		1							Khab Forest		KHABFOREST	33:21:06	74:29:29	43SDS5268290375	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422624	15450188	Jamola Forest	N	33.322229	74.452563				FRST	V	IND	IN-JK		1							Jamola Forest		JAMOLAFOREST	33:19:20	74:27:09	43SDS4904787144	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12422621	15450185	Gai Forest	N	33.310088	74.460497				FRST	V	IND	IN-JK		1							Gai Forest		GAIFOREST	33:18:36	74:27:38	43SDS4977985794	2020-07-27T00:00:00.000Z	2015-01-16T00:00:00.000Z		1,2	
5	12446886	15491472	Shālūbatha Forest	N	34.646738	74.14562				FRST	V	IND	IN-JK		1							Shalubatha Forest	FOREST	SHALUBATHAFOREST	34:38:48	74:08:44	43SDU2170234201	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	12446806	15491392	Phiani Forest	N	34.536583	74.010308				FRST	V	IND	IN-JK		1							Phiani Forest	FOREST	PHIANIFOREST	34:32:12	74:00:37	43SDU0918122099	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	12446868	15491454	Kūchhīban Forest	N	34.636147	74.132274				FRST	V	IND	IN-JK		1							Kuchhiban Forest	FOREST	KUCHHIBANFOREST	34:38:10	74:07:56	43SDU2046933037	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	12446862	15491448	Shirinkol Forest	N	34.635085	74.088847				FRST	V	IND	IN-JK		1							Shirinkol Forest	FOREST	SHIRINKOLFOREST	34:38:06	74:05:20	43SDU1648732954	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	12446842	15491428	Butansar Forest	N	34.564047	74.088373				FRST	V	IND	IN-JK		1							Butansar Forest	FOREST	BUTANSARFOREST	34:33:51	74:05:18	43SDU1637225077	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	12446916	15491502	Hiwan Forest	N	34.57836	74.143006				FRST	V	IND	IN-JK		1							Hiwan Forest	FOREST	HIWANFOREST	34:34:42	74:08:35	43SDU2139826620	2020-07-24T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
